t,el1,el2
1837,0.8268209,0.3738636
1838,0.82587713,0.21253014
1839,0.8069978,0.049649272
1840,0.80838835,-0.12007157
1841,0.7838821,-0.3082593
1842,0.7736586,-0.48840562
1843,0.75112134,-0.66968787
1844,0.71585685,-0.8508876
1845,0.72768414,-1.0360993
1846,0.7018998,-1.2124449
1847,0.6871203,-1.3813252
1848,0.6527847,-1.5336668
1849,0.6458804,-1.6693177
1850,0.6183571,-1.7739053
1851,0.6011435,-1.8410194
1852,0.57593346,-1.827566
1853,0.55623215,-1.7075421
1854,0.5484519,-1.3788333
1855,0.54311574,-0.71978337
1856,0.5372293,-0.06822387
1857,0.565598,0.4481829
1858,0.63010854,0.8828534
1859,0.7223549,1.2488334
1860,0.8352979,1.4949905
1861,0.91018003,1.6173276
1862,0.920257,1.6209599
1863,0.9330158,1.5679119
1864,0.90329665,1.4643586
1865,0.85992986,1.3541527
1866,0.8158315,1.2414678
1867,0.77796423,1.1045591
1868,0.7557896,0.9726313
1869,0.704155,0.83370215
1870,0.7186525,0.6920441
1871,0.7409111,0.5307245
1872,0.74994373,0.3820802
1873,0.76707655,0.22224241
1874,0.7855055,0.05909675
1875,0.80159277,-0.119655244
1876,0.82597613,-0.29653934
1877,0.8542528,-0.4735973
1878,0.8821264,-0.6567001
1879,0.917231,-0.84747654
1880,0.95408666,-1.026481
1881,1.0069814,-1.1961334
1882,1.0655693,-1.362343
1883,1.1126401,-1.512936
1884,1.1581181,-1.6576353
1885,1.2134141,-1.7748067
1886,1.2521114,-1.8539858
1887,1.2892808,-1.849906
1888,1.3161236,-1.7566559
1889,1.3410968,-1.5049307
