t,el1,el2
949,1.5793241,1.2072469
950,1.5346575,1.180667
951,1.4521525,1.134873
952,1.3733822,1.0838044
953,1.2812574,1.0412704
954,1.182118,0.98549646
955,1.0760326,0.91992784
956,0.97015333,0.84663004
957,0.852157,0.7724447
958,0.71042514,0.6913213
959,0.55631864,0.61708087
960,0.4865157,0.5312717
961,0.34887636,0.4411638
962,0.23086454,0.34979814
963,0.09302614,0.25120312
964,-0.036627855,0.13938577
965,-0.1768463,0.060920224
966,-0.30285606,-0.034155536
967,-0.43989885,-0.13337095
968,-0.5718206,-0.23360352
969,-0.70339376,-0.32835713
970,-0.8358791,-0.43537277
971,-0.96143234,-0.52930015
972,-1.0848521,-0.62789226
973,-1.2070339,-0.7204312
974,-1.3367693,-0.8115472
975,-1.4429313,-0.90437937
976,-1.5606549,-0.987728
977,-1.6627208,-1.0734277
978,-1.7525296,-1.1532549
979,-1.8387947,-1.2248222
980,-1.9073415,-1.2830107
981,-1.9797639,-1.3537515
982,-2.0102906,-1.3849913
983,-2.0296094,-1.4256194
984,-2.0268977,-1.446818
985,-1.9713811,-1.4412045
986,-1.8938102,-1.4234021
987,-1.778288,-1.364202
988,-1.6410918,-1.2964168
989,-1.4202675,-1.1898575
990,-1.2417343,-1.0622039
991,-0.9425441,-0.9170525
992,-0.68926716,-0.74641734
993,-0.40387413,-0.5615252
994,-0.12574863,-0.3859782
995,0.13960311,-0.19526829
996,0.38165995,-0.020441666
997,0.61206734,0.16247602
998,0.8265571,0.34064895
999,1.0190519,0.47298172
1000,1.1712892,0.61709714
1001,1.3036064,0.73861116
1002,1.4151996,0.82937306
1003,1.5083635,0.91720545
1004,1.5899854,1.0069745
1005,1.6296184,1.0801111
1006,1.6925937,1.1214054
1007,1.7104058,1.1495954
1008,1.747044,1.2095826
1009,1.7542183,1.2296855
1010,1.7380725,1.2203459
1011,1.7200782,1.2384329
1012,1.6685213,1.2386652
1013,1.6297228,1.2216355
1014,1.5743914,1.1901597
1015,1.5147243,1.1668984
1016,1.3695769,1.1378874
1017,1.3596283,1.0870497
1018,1.2693509,1.0377831
1019,1.1726785,0.9851448
1020,1.0702586,0.9179009
1021,0.95388263,0.8532039
1022,0.84443825,0.7708283
1023,0.7218774,0.69284457
1024,0.5850581,0.6052849
1025,0.47513548,0.5266965
1026,0.34268245,0.42876709
1027,0.21866411,0.34232906
1028,0.08488574,0.26168022
1029,-0.04743418,0.16443859
1030,-0.18529102,0.06025944
1031,-0.31683043,-0.031050637
1032,-0.45150644,-0.13975413
1033,-0.5871705,-0.23404485
1034,-0.7226293,-0.3354435
1035,-0.852367,-0.4268736
1036,-1.0058267,-0.5469104
1037,-1.1463953,-0.63770294
1038,-1.2243533,-0.7286563
1039,-1.3488255,-0.8226241
1040,-1.4673256,-0.90580714
1041,-1.5779561,-1.028372
1042,-1.6745842,-1.0876523
1043,-1.7625186,-1.160729
1044,-1.8496559,-1.2438425
1045,-1.9250243,-1.3076074
1046,-1.9708116,-1.3405994
1047,-2.0209653,-1.3856305
1048,-2.0196955,-1.420658
1049,-2.0101736,-1.4290525
1050,-1.969268,-1.4530151
1051,-1.8865781,-1.4134033
1052,-1.7682537,-1.35172
1053,-1.5936686,-1.2810004
1054,-1.3934898,-1.1820173
1055,-1.1675167,-1.0596286
1056,-0.9068829,-0.8924926
1057,-0.63176364,-0.7271642
1058,-0.34672293,-0.539754
1059,-0.07661136,-0.3471318
1060,0.19205296,-0.16961369
1061,0.43113413,0.027620992
1062,0.65157056,0.20157744
1063,0.8512642,0.35045606
1064,1.0300332,0.48618641
1065,1.1829011,0.62642896
1066,1.309073,0.74413127
1067,1.4278207,0.84292537
1068,1.5149298,0.93441045
1069,1.6016502,1.0129181
1070,1.6623776,1.0904682
1071,1.7040576,1.1358522
1072,1.7321916,1.172674
1073,1.7394786,1.2012804
1074,1.7388129,1.2315816
1075,1.7323736,1.2497462
1076,1.6789217,1.244255
1077,1.6763489,1.239927
1078,1.6288183,1.2212878
1079,1.5662694,1.1940484
1080,1.492225,1.1611784
1081,1.4225321,1.124283
1082,1.3336947,1.0725015
1083,1.2447472,1.0214328
1084,1.1364976,0.9608957
1085,1.044174,0.89858997
1086,0.9332658,0.82963157
1087,0.8132393,0.7500437
1088,0.6872534,0.6747249
1089,0.57531404,0.5861513
1090,0.43658787,0.5004887
1091,0.31761104,0.40214565
1092,0.18432511,0.3216254
1093,0.05495713,0.22772487
1094,-0.07581346,0.13161866
1095,-0.21102889,0.030908054
1096,-0.34254575,-0.067186296
1097,-0.47570089,-0.15870264
1098,-0.6173386,-0.2510482
1099,-0.7310714,-0.35773486
1100,-0.8712748,-0.45358223
1101,-0.99410254,-0.55513924
1102,-1.1200671,-0.65025586
1103,-1.2425059,-0.7537588
1104,-1.3607337,-0.8413449
1105,-1.4715989,-0.9418391
1106,-1.5984436,-1.0141177
1107,-1.677104,-1.0960091
1108,-1.77184,-1.1725863
1109,-1.8558025,-1.2473413
1110,-1.9194387,-1.2913011
1111,-1.9699007,-1.3652611
1112,-2.0004184,-1.3939022
1113,-2.0050163,-1.4264417
1114,-1.9887093,-1.4483013
1115,-1.9239011,-1.4253763
1116,-1.8339864,-1.3893986
1117,-1.696826,-1.331053
1118,-1.5255781,-1.2500125
1119,-1.3177757,-1.1334356
1120,-1.085983,-1.0192494
1121,-0.8092182,-0.8354429
1122,-0.55414313,-0.6704892
1123,-0.26554814,-0.47699335
1124,-0.00021859512,-0.28898197
1125,0.2579254,-0.102935836
1126,0.49239096,0.065912
1127,0.7049802,0.23074141
1128,0.8831672,0.36643872
1129,1.0634912,0.5287842
1130,1.2094917,0.65853626
1131,1.3357812,0.7710862
1132,1.4463624,0.8742504
1133,1.5421679,0.9532326
1134,1.608655,1.0342479
1135,1.6365511,1.0145768
1136,1.7017887,1.1435796
1137,1.7263643,1.1847647
1138,1.7275969,1.1809249
1139,1.736943,1.2033081
1140,1.7116404,1.1971556
1141,1.6989446,1.2158332
1142,1.6638023,1.2258034
1143,1.6121639,1.1978106
1144,1.5555843,1.1844995
1145,1.4860169,1.1515844
1146,1.3995055,1.1063154
1147,1.3091829,1.0540843
1148,1.2038425,1.0126032
1149,1.1180418,0.9445709
1150,1.0095655,0.8745085
1151,0.89604646,0.8015537
1152,0.7884139,0.72427976
1153,0.6654305,0.6467169
1154,0.54359245,0.5707003
1155,0.41756827,0.48547855
1156,0.28927425,0.37790382
1157,0.1523467,0.2915028
1158,0.017963236,0.20832159
1159,-0.10985697,0.11242178
1160,-0.24846908,0.0063148495
1161,-0.37740064,-0.09686302
1162,-0.5064634,-0.19133745
1163,-0.6374207,-0.29935247
1164,-0.76800257,-0.3859474
1165,-0.8957235,-0.47748893
1166,-1.0205824,-0.576184
1167,-1.1475655,-0.67228144
1168,-1.2852353,-0.7844051
1169,-1.3862969,-0.8607527
1170,-1.499841,-0.94228613
1171,-1.5932628,-1.0287014
1172,-1.7045077,-1.1060212
1173,-1.779027,-1.1828945
1174,-1.8607285,-1.2489717
1175,-1.9224144,-1.3088846
1176,-1.971025,-1.3646556
1177,-1.9961294,-1.3972055
1178,-1.9986994,-1.4233148
1179,-1.9640828,-1.4217926
1180,-1.900288,-1.4041624
1181,-1.7976421,-1.3738625
1182,-1.6464292,-1.3057672
1183,-1.4655347,-1.2181672
1184,-1.2482736,-1.0984986
1185,-0.99603564,-0.9590288
1186,-0.739505,-0.78677386
1187,-0.45713308,-0.601799
1188,-0.17895566,-0.43455467
1189,0.08543651,-0.24854249
1190,0.30454984,-0.059716772
1191,0.5272286,0.05653805
1192,0.74252874,0.24662498
1193,0.9510255,0.4265361
1194,1.112714,0.5419836
1195,1.216212,0.68339396
1196,1.3763933,0.7963413
1197,1.4752221,0.8822795
1198,1.5595609,0.96779495
1199,1.6137501,1.0521202
1200,1.6727439,1.0910364
1201,1.7181733,1.1507114
1202,1.7353241,1.1692827
1203,1.7509176,1.2128694
1204,1.723869,1.2267871
1205,1.716022,1.2247049
1206,1.694215,1.2326905
1207,1.6455646,1.2222198
1208,1.600147,1.2028902
1209,1.5267032,1.1601169
1210,1.4625976,1.1407645
1211,1.3757828,1.0907927
1212,1.2905067,1.0254376
1213,1.2037373,0.98938346
1214,1.0969433,0.9261152
1215,0.98698574,0.8486977
1216,0.8756215,0.7831708
1217,0.7532918,0.67008656
1218,0.64026636,0.611788
1219,0.50867367,0.54283196
1220,0.38430583,0.45394745
1221,0.25828615,0.36789697
1222,0.12462278,0.28051126
1223,-0.0024403012,0.18379237
1224,-0.1345941,0.09008488
1225,-0.27156612,-0.014412763
1226,-0.4083437,-0.10500489
1227,-0.5442394,-0.20819682
1228,-0.6703377,-0.31734404
1229,-0.7975716,-0.40334582
1230,-0.9207081,-0.5045608
1231,-1.0478365,-0.60013914
1232,-1.1662457,-0.689572
1233,-1.2986655,-0.7760091
1234,-1.3949463,-0.8722247
1235,-1.5152396,-0.9606338
1236,-1.6085658,-1.0528306
1237,-1.7157634,-1.1221532
1238,-1.792124,-1.1889184
1239,-1.8785363,-1.258841
1240,-1.9222991,-1.3160986
1241,-1.9638257,-1.3902788
1242,-1.9843719,-1.3990995
1243,-1.9739344,-1.4164206
1244,-1.938545,-1.4210194
1245,-1.8633806,-1.4033383
1246,-1.7494549,-1.3546674
1247,-1.5914618,-1.2858113
1248,-1.4022026,-1.1907067
1249,-1.1821733,-1.0656976
1250,-0.9356848,-0.9323991
1251,-0.66458017,-0.76218045
1252,-0.38573676,-0.5819461
1253,-0.11653316,-0.39497253
1254,0.14155442,-0.2093805
1255,0.3890999,-0.032691468
1256,0.6058909,0.14284994
1257,0.81381106,0.28152305
1258,0.9969192,0.44331518
1259,1.1579612,0.57715684
1260,1.2787155,0.6969525
1261,1.4075968,0.80760956
1262,1.5033693,0.9020104
1263,1.5843157,0.9835803
1264,1.6442376,1.0508974
1265,1.6953973,1.0975451
1266,1.7215652,1.1489682
1267,1.7415556,1.1583227
1268,1.7511071,1.2110553
1269,1.7158107,1.2245976
1270,1.7168084,1.237823
1271,1.6795883,1.2242804
1272,1.6380199,1.208455
1273,1.5855701,1.1911343
1274,1.5226829,1.1582222
1275,1.4500595,1.1217124
1276,1.3716111,1.0740794
1277,1.2787839,1.0358821
1278,1.1862257,0.96564525
1279,1.07083,0.917354
1280,0.9717081,0.85097474
1281,0.8634081,0.77149194
1282,0.7415961,0.69583905
1283,0.61287075,0.61957383
1284,0.49435395,0.52655715
1285,0.36837536,0.44684803
1286,0.23990947,0.36421147
1287,0.11066059,0.2633217
1288,-0.025256332,0.16805069
1289,-0.15447873,0.07116715
1290,-0.28634873,-0.023374602
1291,-0.41893402,-0.11942688
1292,-0.5784229,-0.22455643
1293,-0.6799239,-0.3106855
1294,-0.82541317,-0.41026607
1295,-0.94057024,-0.507853
1296,-1.0613512,-0.60115653
1297,-1.1869962,-0.6926941
1298,-1.3024766,-0.78419787
1299,-1.4151925,-0.8854835
1300,-1.5320355,-0.97415465
1301,-1.6288102,-1.0449284
1302,-1.720963,-1.1304129
1303,-1.8214804,-1.194596
1304,-1.871593,-1.2772202
1305,-1.9294665,-1.3299592
1306,-1.9677988,-1.373941
1307,-1.9889694,-1.4024802
1308,-1.9767542,-1.4173173
1309,-1.9335388,-1.4153638
1310,-1.8568525,-1.4036155
1311,-1.735538,-1.3525767
1312,-1.5799707,-1.2789723
1313,-1.3855702,-1.180114
1314,-1.1581241,-1.0614237
1315,-0.8958104,-0.9112831
1316,-0.6322005,-0.7483932
1317,-0.34711573,-0.5639008
1318,-0.07881493,-0.38809636
1319,0.17513533,-0.234205
1320,0.42312193,-0.027676847
1321,0.6448579,0.14128743
1322,0.84453267,0.30515438
1323,1.0172831,0.45096743
1324,1.1746156,0.5789756
1325,1.310615,0.65281045
1326,1.4238374,0.8058822
1327,1.5263144,0.90072757
1328,1.597918,0.96014166
1329,1.6578809,1.0545384
1330,1.6984823,1.1022342
1331,1.7274718,1.148631
1332,1.7406802,1.1776378
1333,1.7494384,1.2082562
1334,1.7260958,1.2200224
1335,1.7190092,1.223978
1336,1.6864089,1.2255117
1337,1.6415634,1.2138957
1338,1.5604619,1.1893942
1339,1.5132335,1.1569842
1340,1.432931,1.1217651
1341,1.3555357,1.0683159
1342,1.2579552,1.0240179
1343,1.1686964,0.9700956
1344,1.062767,0.9064448
1345,0.9569844,0.83884126
1346,0.8372514,0.7679773
1347,0.72227836,0.6843786
1348,0.5882076,0.60291576
1349,0.475994,0.52581704
1350,0.34694636,0.4320783
1351,0.21642381,0.34655535
1352,0.083069235,0.2557536
1353,-0.044300664,0.15654096
1354,-0.1729353,0.07550479
1355,-0.31062585,-0.027285028
1356,-0.44249722,-0.12457671
1357,-0.5646533,-0.21566324
1358,-0.69129246,-0.31006175
1359,-0.8264732,-0.41258535
1360,-0.9501339,-0.5117257
1361,-1.077292,-0.61584806
1362,-1.2024314,-0.7045025
1363,-1.314925,-0.7888519
1364,-1.4279433,-0.8834921
1365,-1.5358657,-0.9690607
1366,-1.6380767,-1.049922
1367,-1.7336366,-1.1264204
1368,-1.8184954,-1.1963586
1369,-1.9342992,-1.2626786
1370,-1.9295198,-1.3163931
1371,-1.9713609,-1.3641828
1372,-1.989392,-1.4039905
1373,-1.9790151,-1.4187367
1374,-1.9226184,-1.4422255
1375,-1.8411388,-1.3897091
1376,-1.7374725,-1.355245
1377,-1.5583761,-1.2725493
1378,-1.3582803,-1.1699528
1379,-1.1237868,-1.0498652
1380,-0.87368774,-0.89945686
1381,-0.59992504,-0.7377379
1382,-0.3288447,-0.56408477
1383,-0.07015849,-0.3836332
1384,0.21221489,-0.19551589
1385,0.45014378,-0.011303941
1386,0.6722113,0.15269497
1387,0.8599598,0.30587658
1388,1.0446621,0.446919
1389,1.1962645,0.57911056
1390,1.3205119,0.6999117
1391,1.4498225,0.80893546
1392,1.5388998,0.8924638
1393,1.6005476,0.9761002
1394,1.6747866,1.0447727
1395,1.7066969,1.0906416
1396,1.733507,1.1465231
1397,1.7634608,1.1818072
1398,1.7628943,1.1969867
1399,1.7483634,1.2173387
1400,1.7251127,1.223286
1401,1.6685392,1.2136471
1402,1.6355215,1.2021762
1403,1.573063,1.1861075
1404,1.5187091,1.1538349
1405,1.439403,1.1011392
1406,1.3570253,1.0699897
1407,1.2361107,1.0039408
1408,1.1502103,0.964142
1409,1.0518901,0.90185505
1410,0.94638586,0.8391315
1411,0.83750486,0.7546533
1412,0.7089677,0.68724394
1413,0.5961191,0.61214155
1414,0.47205487,0.52541196
1415,0.34620696,0.44809377
1416,0.20788161,0.3530968
1417,0.07972609,0.2632517
1418,-0.05067853,0.16031747
1419,-0.18544784,0.061119903
1420,-0.32314688,-0.029242871
1421,-0.4605892,-0.13474369
1422,-0.5825203,-0.2281512
1423,-0.7102556,-0.32852983
1424,-0.84517914,-0.427443
1425,-0.96938473,-0.5106185
1426,-1.0985394,-0.6202206
1427,-1.2107807,-0.7226409
1428,-1.3276904,-0.8032025
1429,-1.4357157,-0.8929171
1430,-1.5475587,-0.9659401
1431,-1.6519617,-1.0518079
1432,-1.7486346,-1.1303828
1433,-1.8176479,-1.206914
1434,-1.8904676,-1.2629604
1435,-1.9470445,-1.3176297
1436,-1.9809817,-1.362932
1437,-1.9941287,-1.3947399
1438,-1.9813204,-1.4139551
1439,-1.9277124,-1.4097568
1440,-1.8460625,-1.3781781
1441,-1.721519,-1.3449962
1442,-1.5602264,-1.252168
1443,-1.3498813,-1.155993
1444,-1.1174963,-1.0298971
1445,-0.8662313,-0.90673214
1446,-0.58247495,-0.7297214
1447,-0.3100936,-0.5449689
1448,-0.03409298,-0.36221132
1449,0.22653015,-0.17963089
1450,0.46426407,-0.0010800178
1451,0.68746316,0.16905111
1452,0.8819196,0.3095421
1453,1.0541645,0.4724435
1454,1.2055137,0.5897585
1455,1.3305522,0.7027458
1456,1.4231998,0.8104932
1457,1.5492558,0.90310556
1458,1.6156971,0.98122287
1459,1.6799849,1.0509926
1460,1.7165877,1.1023115
1461,1.7457294,1.1500093
1462,1.7672995,1.1839851
1463,1.7657893,1.2036353
1464,1.754416,1.2115767
1465,1.7261994,1.210068
1466,1.681449,1.2112856
1467,1.6405991,1.206563
1468,1.5740466,1.1855797
1469,1.5131067,1.1509007
1470,1.4356922,1.1144948
1471,1.3495128,1.0455766
1472,1.253263,1.0073607
1473,1.1603464,0.95817983
1474,1.0493176,0.891778
1475,0.94401205,0.81090605
1476,0.83100444,0.74513775
1477,0.70516497,0.67862856
1478,0.5849718,0.58967793
1479,0.4612559,0.5161892
1480,0.32576048,0.41428274
1481,0.19900988,0.3349545
1482,0.055342257,0.23541413
1483,-0.072490335,0.1500747
1484,-0.19723003,0.057728726
1485,-0.34371606,-0.043644626
1486,-0.46099702,-0.14146912
1487,-0.59438837,-0.24422666
1488,-0.72870696,-0.3349194
1489,-0.852541,-0.43719777
1490,-0.9882702,-0.5391748
1491,-1.1046497,-0.6307207
1492,-1.224691,-0.72888184
1493,-1.3442626,-0.8141178
1494,-1.4592165,-0.90376806
1495,-1.5631458,-0.9866767
1496,-1.6674137,-1.0659676
1497,-1.7492293,-1.1465422
1498,-1.8461757,-1.2214862
1499,-1.9068946,-1.275904
1500,-1.9543252,-1.3338588
1501,-1.9960998,-1.3818153
1502,-1.9946663,-1.401629
1503,-1.9764484,-1.4102154
1504,-1.9235029,-1.4151436
1505,-1.830671,-1.3816698
1506,-1.721579,-1.3239076
1507,-1.5375155,-1.2381177
1508,-1.3265204,-1.1339513
1509,-1.0872264,-0.9936122
1510,-0.82412875,-0.84985703
1511,-0.5523067,-0.68339455
1512,-0.27153915,-0.4954808
1513,-0.011747001,-0.31699014
1514,0.24698392,-0.14185673
1515,0.49030402,0.040919997
1516,0.707899,0.20450646
1517,0.89636964,0.3297732
1518,1.0697874,0.49972266
1519,1.2177863,0.62724257
1520,1.3516223,0.7408757
1521,1.4678425,0.8409603
1522,1.5619944,0.92916447
1523,1.633083,1.0000802
1524,1.6899673,1.0667644
1525,1.730869,1.1234351
1526,1.7609435,1.1633195
1527,1.7793862,1.1786743
1528,1.7721367,1.1971151
1529,1.7531027,1.2193636
1530,-2.0562606,-1.38021
1531,-2.0811853,-1.4298197
1532,-2.0796556,-1.5305947
1533,-2.0737526,-1.4646938
1534,-1.996668,-1.4517782
1535,-1.9164448,-1.4181639
1536,-1.7626824,-1.3831143
1537,-1.5830601,-1.272264
1538,-1.3789434,-1.1474069
1539,-1.1418792,-1.0149053
1540,-0.87019217,-0.8533827
1541,-0.5972293,-0.7559616
1542,-0.32387996,-0.4994418
1543,-0.059953585,-0.32066417
1544,0.19959074,-0.14097956
1545,0.43666407,0.039804175
1546,0.63476914,0.21207443
1547,0.827825,0.3519991
1548,0.97963244,0.49471238
1549,1.1159294,0.61510587
1550,1.2679778,0.72668034
1551,1.3825344,0.82746655
1552,1.4738959,0.9086545
1553,1.5359391,0.9837859
1554,1.5947819,1.0392729
1555,1.6025774,1.088973
1556,1.6550474,1.1258183
1557,1.6647009,1.1577095
1558,1.6540966,1.165551
1559,1.6479468,1.1821253
1560,1.6168668,1.1727079
1561,1.5694443,1.1617029
1562,1.5323641,1.1348659
1563,1.4744242,1.1199164
1564,1.4039612,1.0877306
1565,1.3196701,1.0505023
1566,1.2401837,0.996569
1567,1.149112,0.9396726
1568,1.0176258,0.8855051
1569,0.93784356,0.81636554
1570,0.82439727,0.74871665
1571,0.7201164,0.6782884
1572,0.6053527,0.5960122
1573,0.47882426,0.50914985
1574,0.35009432,0.4337746
1575,0.19922818,0.3331209
1576,0.09090312,0.2482499
1577,-0.07510396,0.15448834
1578,-0.16726218,0.06926993
1579,-0.3046865,-0.03964773
1580,-0.436534,-0.13065459
1581,-0.57048124,-0.22692229
1582,-0.7064425,-0.32272446
1583,-0.82990694,-0.41749886
1584,-0.9646845,-0.5166727
1585,-1.0928516,-0.6236942
1586,-1.2086176,-0.71181494
1587,-1.334247,-0.79971814
1588,-1.4512596,-0.91455895
1589,-1.5591997,-0.9793818
1590,-1.6665578,-1.0600413
1591,-1.7656316,-1.1348666
1592,-1.8518828,-1.2128572
1593,-1.9265736,-1.2827587
1594,-2.001682,-1.3474019
1595,-2.0436637,-1.3982562
1596,-2.1206267,-1.430383
1597,-2.074439,-1.4658239
1598,-2.0601351,-1.4635882
1599,-2.000245,-1.4522493
1600,-1.8940247,-1.4194031
1601,-1.7826567,-1.3575829
1602,-1.5691277,-1.2677456
1603,-1.3601017,-1.1500431
1604,-1.1109607,-1.0139747
1605,-0.8528853,-0.85709256
1606,-0.5824503,-0.6780901
1607,-0.3060605,-0.49865258
1608,-0.027611978,-0.31378925
1609,0.2158753,-0.12853746
1610,0.41989723,0.03439689
1611,0.6519522,0.19028972
1612,0.84567755,0.34516293
1613,1.0147176,0.48983186
1614,1.1530452,0.61903596
1615,1.2742527,0.73025024
1616,1.375393,0.8281636
1617,1.464966,0.918643
1618,1.5400279,0.99125767
1619,1.5875015,1.0438427
1620,1.6250782,1.083389
1621,1.6443373,1.1171315
1622,1.654681,1.1516438
1623,1.6580272,1.15667
1624,1.6429739,1.1769327
1625,1.6222864,1.1777104
1626,1.5705161,1.1616771
1627,1.5230148,1.1486071
1628,1.4488491,1.1217235
1629,1.381638,1.0304636
1630,1.3110456,1.0491233
1631,1.235388,0.999314
1632,1.1324751,0.9450331
1633,1.0303384,0.8634654
1634,0.9080391,0.81453836
1635,0.8186658,0.749126
1636,0.7001855,0.6621002
1637,0.5885608,0.5807839
1638,0.460128,0.5122845
1639,0.3318646,0.41045153
1640,0.21001486,0.3257397
1641,0.0805049,0.24229713
1642,-0.052664023,0.13033059
1643,-0.22180365,0.050733693
1644,-0.31954166,-0.037034906
1645,-0.44834322,-0.13737756
1646,-0.590774,-0.24084783
1647,-0.7142099,-0.33425444
1648,-0.8406577,-0.43558028
1649,-0.9692295,-0.53076726
1650,-1.0901823,-0.61659324
1651,-1.2226903,-0.71542513
1652,-1.3370008,-0.8093907
1653,-1.45332,-0.90353477
1654,-1.5628362,-0.9913278
1655,-1.6625544,-1.0688546
1656,-1.7678897,-1.1430063
1657,-1.8499284,-1.2258083
1658,-1.9256865,-1.2977961
1659,-1.9947779,-1.354973
1660,-2.0354724,-1.3892397
1661,-2.0678158,-1.4346976
1662,-2.0716705,-1.4504279
1663,-2.0387375,-1.4612836
1664,-1.9930257,-1.4486489
1665,-1.8660638,-1.4143858
1666,-1.7228426,-1.3435448
1667,-1.5516918,-1.2624297
1668,-1.3308345,-1.1475297
1669,-1.0915792,-0.9939807
1670,-0.8232431,-0.8339614
1671,-0.54640317,-0.65428174
1672,-0.2782938,-0.47767383
1673,-0.016792467,-0.30674842
1674,0.23130403,-0.11766966
1675,0.459825,0.031272173
1676,0.66797066,0.21157692
1677,0.85327667,0.36867112
1678,1.0043141,0.48954552
1679,1.1561159,0.61893046
1680,1.2769046,0.7353086
1681,1.3810046,0.82725066
1682,1.4700487,0.9138092
1683,1.5393875,0.9857312
1684,1.5838355,1.0406427
1685,1.63085,1.09419
1686,1.6517314,1.0955297
1687,1.6659188,1.157406
1688,1.6541749,1.181595
1689,1.6316438,1.1790185
1690,1.6089616,1.1796737
1691,1.5710478,1.173035
1692,1.5221484,1.1533964
1693,1.4566146,1.1284102
1694,1.3854762,1.0831641
1695,1.3049403,1.0391545
1696,1.2244493,1.0055666
1697,1.1123555,0.9428174
1698,1.031208,0.8894958
1699,0.92399555,0.79680246
1700,0.7704527,0.74524206
1701,0.6911955,0.6730291
1702,0.5729682,0.59796786
1703,0.45094198,0.50234747
1704,0.32758057,0.42559853
1705,0.20130292,0.3348837
1706,0.06744945,0.24831815
1707,-0.06391872,0.1552589
1708,-0.19288598,0.05592867
1709,-0.31857648,-0.035076946
1710,-0.45600694,-0.13132565
1711,-0.60254586,-0.23212016
1712,-0.71860564,-0.33427697
1713,-0.84323204,-0.431397
1714,-0.973513,-0.527194
1715,-1.0985754,-0.62193877
1716,-1.2194923,-0.7128779
1717,-1.3479469,-0.80819625
1718,-1.4543378,-0.9034131
1719,-1.5771148,-0.9923597
1720,-1.6733367,-1.078945
1721,-1.7656431,-1.1558446
1722,-1.8512061,-1.2209451
1723,-1.9323891,-1.3017758
1724,-1.9998777,-1.3467398
1725,-2.0344925,-1.4003468
1726,-2.0677683,-1.4411361
1727,-2.0592313,-1.4603155
1728,-2.0266469,-1.4679308
1729,-1.9622297,-1.4707905
1730,-1.8577747,-1.4320198
1731,-1.7282376,-1.357732
1732,-1.5402149,-1.2791072
1733,-1.3247049,-1.150607
1734,-1.0880848,-1.0167892
1735,-0.8171546,-0.8523576
1736,-0.5420261,-0.6789067
1737,-0.2901603,-0.49764058
1738,-0.004976458,-0.31318754
1739,0.25182408,-0.13279738
1740,0.45935267,0.015086986
1741,0.6748638,0.19278228
1742,0.85373235,0.33957803
1743,1.0142237,0.48834166
1744,1.1651402,0.61017805
1745,1.2867773,0.72561014
1746,1.3843433,0.80710816
1747,1.4785461,0.9104595
1748,1.5429834,0.9754806
1749,1.6027638,1.0434774
1750,1.634769,1.0879917
1751,1.6585033,1.1269411
1752,1.6671342,1.1587553
1753,1.654975,1.1757061
1754,1.6376982,1.1752551
1755,1.6125238,1.183515
1756,1.5737672,1.142997
1757,1.5039607,1.1508405
1758,1.4656718,1.124588
1759,1.3860612,1.0964129
1760,1.3050455,1.0510418
1761,1.2205693,0.99771863
1762,1.1296266,0.9482765
1763,1.027464,0.88668984
1764,0.9138911,0.8160874
1765,0.8135649,0.75201726
1766,0.68166596,0.6338489
1767,0.5717482,0.5870036
1768,0.44894293,0.51016134
1769,0.32272714,0.42353785
1770,0.19505322,0.3293923
1771,0.068391725,0.2280809
1772,-0.072684795,0.1466608
1773,-0.19406253,0.0558245
1774,-0.32400408,-0.031708583
1775,-0.45647255,-0.1374321
1776,-0.5879535,-0.23789331
1777,-0.7187115,-0.3430084
1778,-0.8467491,-0.43575063
1779,-0.97561985,-0.5283524
1780,-1.1029207,-0.6303479
1781,-1.226196,-0.7249237
1782,-1.3408672,-0.81564915
1783,-1.4573843,-0.8982414
1784,-1.5628687,-0.98117775
1785,-1.66315,-1.0675826
1786,-1.7609624,-1.153184
1787,-1.8505269,-1.225909
1788,-1.9260387,-1.2821238
1789,-2.0180218,-1.3436918
1790,-2.0351868,-1.389984
1791,-2.0628781,-1.4288605
1792,-2.056857,-1.4502451
1793,-2.0259173,-1.4540048
1794,-1.9620597,-1.440995
1795,-1.8645847,-1.4241701
1796,-1.720771,-1.3423566
1797,-1.5422691,-1.2442169
1798,-1.3221065,-1.117871
1799,-1.0674471,-0.97831994
1800,-0.80188084,-0.82775795
1801,-0.5298628,-0.641265
1802,-0.26400834,-0.46155873
1803,0.0056880717,-0.27608868
1804,0.25514755,-0.095009275
1805,0.48334625,0.07688166
1806,0.68639153,0.24435338
1807,0.86982834,0.38642043
1808,1.0149745,0.52886367
1809,1.1754177,0.63976926
1810,1.29294,0.7499894
1811,1.3897415,0.8252305
1812,1.4847933,0.93122125
1813,1.5527211,0.9918504
1814,1.6015589,1.0574802
1815,1.6372858,1.1076291
1816,1.6626061,1.141911
1817,1.6716707,1.1671019
1818,1.6601089,1.168198
1819,1.6274562,1.1902366
1820,1.6101555,1.1921068
1821,1.579458,1.1585184
1822,1.5216047,1.142483
1823,1.4638448,1.1183765
1824,1.3918015,1.0899984
1825,1.3073113,1.0457381
1826,1.2189685,0.9979848
1827,1.1232325,0.9451136
1828,1.0338145,0.8838332
1829,0.91506153,0.8068647
1830,-0.7304251,-0.76611507
1831,-0.46393725,-0.5806762
1832,-0.17961307,-0.40943697
1833,0.074474566,-0.2072557
1834,0.28810257,-0.0298913
1835,0.5440865,0.14214274
1836,0.7420222,0.3077795
1837,0.9093045,0.4585513
1838,1.061465,0.5729021
