,delta_phi,effect
45,0.0076374745418022,0.00042858388187950547
46,0.0078071961980287,0.0004499034381421205
47,0.0079769178547492,0.0004763997353038945
48,0.0081466395112227,0.0004989059045835881
49,0.0083163611676962,0.000526576423549402
50,0.0084860828241697,0.0005525613202990091
51,0.0086558044806433,0.0005791242767171007
52,0.0088255261371168,0.0006062807203749564
53,0.0089952477935903,0.000631755851589301
54,0.0091649694500638,0.0006623564779351197
55,0.0093346911065373,0.0006890149666764389
56,0.0095044127630108,0.0007207833261332547
57,0.0096741344194844,0.0007508622209960084
58,0.0098438560759579,0.0007815304362329755
59,0.0100135777324314,0.0008127810006966919
60,0.0101832993889049,0.0008446193346951302
61,0.0103530210453784,0.0008770349432609421
62,0.0105227427018519,0.0009077990943609073
63,0.0106924643583255,0.0009413647869597763
64,0.010862186014799,0.000977746124322393
65,0.0110319076712725,0.001012462082782825
66,0.011201629327746,0.0010477501032690058
67,0.0113713509842195,0.0010814100096717596
68,0.01154107264094,0.0011200626737658654
69,0.0117107942971666,0.001157075222641642
70,0.0118805159538871,0.0011946569070940861
71,0.0120502376101136,0.0012306025590336838
72,0.0122199592668341,0.0012715180220404466
73,0.0123896809233076,0.0013108043610075009
74,0.0125594025797811,0.0013506497879100664
75,0.0127291242362546,0.0013888823742483685
76,0.0128988458927282,0.001432033001589949
77,0.0130685675492017,0.0014735702747739352
78,0.0132382892056752,0.0015156637261966833
79,0.0134080108621487,0.0015561599575317367
80,0.0135777325186222,0.0015993887971089814
81,0.0137474541750957,0.001643166571925975
82,0.0139171758315693,0.0016896365642555594
83,0.0140868974880428,0.0017345173431200609
84,0.0142566191445163,0.0017778290317662353
85,0.0144263408009898,0.0018259475321862819
86,0.0145960624574633,0.0018703733635315252
87,0.0147657841139368,0.001919583479977975
88,0.0149355057704104,0.001967227540037207
89,0.0151052274268839,0.0020133015129216213
90,0.0152749490833574,0.0020620366661192094
91,0.0154446707398309,0.0021134174964315797
92,0.0156143923963044,0.0021632434753544026
93,0.0157841140530249,0.002213602819917462
94,0.0159538357092515,0.002262424436368568
95,0.0161235573659719,0.00231595830255852
96,0.0162932790221985,0.00236588069637869
97,0.016463000678919,0.002420475610856491
98,0.0166327223353925,0.002471485125265485
99,0.016802443991866,0.0025271497412818152
100,0.0169721656483395,0.002579224655751994
101,0.017141887304813,0.002633895356054873
102,0.0173116089612866,0.0026911479128030385
103,0.0174813306177601,0.0027468717623700747
104,0.0176510522742336,0.0028031356818828167
105,0.0178207739307071,0.0028578919016187037
106,0.0179904955871806,0.0029152092940880592
107,0.0181602172436541,0.0029730555981760556
108,0.0183299389001277,0.0030334420758848448
109,0.0184996605566012,0.00309232347018033
110,0.0186693822130747,0.003149731114927321
111,0.0188391038695482,0.0032116614225303317
112,0.0190088255260217,0.0032701243190009603
113,0.0191785471824952,0.003333098758878471
114,0.0193482688389688,0.0033945904740066354
115,0.0195179904954423,0.003454606714599039
116,0.0196877121519158,0.003517135885290363
117,0.0198574338083893,0.0035821482263735448
118,0.0200271554651098,0.003645692344884563
119,0.0201968771213363,0.003707783990314638
120,0.0203665987780568,0.003774306349055812
121,0.0205363204342834,0.0038374243123505095
122,0.0207060420910039,0.0039049556418270003
123,0.0208757637474774,0.0039691078386630925
124,0.0210454854039509,0.004037636730508141
125,0.0212152070604244,0.004104731062694627
126,0.0213849287168979,0.004170413260747542
127,0.0215546503733715,0.004238514358217799
128,0.021724372029845,0.004309029466023896
129,0.0218940936863185,0.004376214121603325
130,0.022063815342792,0.004447719653940088
131,0.0222335369992655,0.004515914105572759
132,0.022403258655739,0.004586501900637442
133,0.0225729803122126,0.004659459828570139
134,0.0227427019686861,0.0047310224469753245
135,0.0229124236251596,0.00480306911040728
136,0.0230821452816331,0.004873746816515865
137,0.0232518669381066,0.00494678077790607
138,0.0234215885945801,0.005020310331655815
139,0.0235913102510537,0.005096179283623288
140,0.0237610319075272,0.005170673531261649
141,0.0239307535640007,0.0052438024958827
142,0.0241004752204742,0.005321098675229326
143,0.0242701968771947,0.005397029243987497
144,0.0244399185334212,0.0054734428747961125
145,0.0246096401901417,0.0055503278841065986
146,0.0247793618463683,0.0056258762996749985
147,0.0249490835030888,0.00570552470943148
148,0.0251188051595623,0.005782038430344282
149,0.0252885268160358,0.005862627833608398
150,0.0254582484725093,0.005941881234151499
151,0.0256279701289828,0.006021596272728812
152,0.0257976917854564,0.006101789377167415
153,0.0259674134419299,0.006180667111529488
154,0.0261371350984034,0.006263569595329533
155,0.0263068567548769,0.00634338843089741
156,0.0264765784113504,0.006427197831098326
157,0.0266463000678239,0.006507954531339733
158,0.0268160217242975,0.006590926732369166
159,0.026985743380771,0.0066760931888651355
160,0.0271554650372445,0.006759982763155768
161,0.027325186693718,0.006844320423516826
162,0.0274949083501915,0.006927386371896286
163,0.027664630006665,0.007012635460369801
164,0.0278343516631386,0.007100053046636389
165,0.0280040733196121,0.007186199114052171
166,0.0281737949760856,0.007272808329756189
167,0.0283435166325591,0.007358149046141928
168,0.0285132382892796,0.007447333161873294
169,0.0286829599455061,0.007533579980124771
170,0.0288526816022266,0.007623645387033054
171,0.0290224032584532,0.007710790722935926
172,0.0291921249151737,0.007801724154058824
173,0.0293618465716472,0.007891409374125217
174,0.0295315682281207,0.007981550719563928
175,0.0297012898845942,0.008070471520511588
176,0.0298710115410677,0.00816313621516582
177,0.0300407331975412,0.008254564808589198
178,0.0302104548540148,0.00834644099457236
179,0.0303801765104883,0.008437122484624818
180,0.0305498981669618,0.008529866776605628
181,0.0307196198234353,0.008623024974203891
182,0.0308893414799088,0.008718232807624252
183,0.0310590631363823,0.008810635108556642
184,0.0312287847928559,0.008906689734169975
185,0.0313985064493294,0.009001555691711273
186,0.0315682281058029,0.009096838032417759
187,0.0317379497622764,0.00919252942967879
188,0.0319076714187499,0.009288651958136693
189,0.0320773930752235,0.00938361774224384
190,0.032247114731697,0.009480574625310607
191,0.0324168363881705,0.009579501398903265
192,0.032586558044644,0.009677277367523893
193,0.0327562797013645,0.009775471496225286
194,0.032926001357591,0.009874071171459642
195,0.0330957230143115,0.009973072403981174
196,0.0332654446705381,0.01007096296004964
197,0.0334351663272586,0.010172323484080129
198,0.0336048879837321,0.010272544736631433
199,0.0337746096402056,0.010373166531859934
200,0.0339443312966791,0.010472686587049938
201,0.0341140529531526,0.010575629059212619
202,0.0342837746096261,0.010675961257277771
203,0.0344534962660997,0.010779690287162426
204,0.0346232179225732,0.010882312327744515
205,0.0347929395790467,0.010983844828685703
206,0.0349626612355202,0.01108726667913197
207,0.0351323828919937,0.011192544499704334
208,0.0353021045484672,0.01129673863042471
209,0.0354718262049408,0.01140131396464089
210,0.0356415478614143,0.011504830833708518
211,0.0358112695178878,0.011611647699804639
212,0.0359809911743613,0.011715948302115229
213,0.0361507128308348,0.011823503431327143
214,0.0363204344873083,0.011928574446578593
215,0.0364901561437819,0.01203546700200503
216,0.0366598778002554,0.012144152428620573
217,0.0368295994567289,0.01225178301229998
218,0.0369993211134494,0.012359803683309661
219,0.0371690427696759,0.012466799441993652
220,0.0373387644263964,0.012576973458182561
221,0.037508486082623,0.012684717335273698
222,0.0376782077393435,0.012795624173038358
223,0.037847929395817,0.012905493257297961
224,0.0380176510522905,0.013015744558276473
225,0.038187372708764,0.013126356372415517
226,0.0383570943652375,0.013235963198890442
227,0.038526816021711,0.013348667698566253
228,0.0386965376781846,0.013460369128200408
229,0.0388662593346581,0.013572428992481816
230,0.0390359809911316,0.013684854815718416
231,0.0392057026476051,0.013797633474470388
232,0.0393754243040786,0.01390944330559381
233,0.0395451459605521,0.014024268818895128
234,0.0397148676170257,0.014138115580080162
235,0.0398845892734992,0.014252303209866566
236,0.0400543109299727,0.014365535312369674
237,0.0402240325864462,0.014481735168826037
238,0.0403937542429197,0.014595690213730863
239,0.0405634758993932,0.014712569600269065
240,0.0407331975558668,0.01482850006629383
241,0.0409029192123403,0.014944773766871389
242,0.0410726408688138,0.015061393619453599
243,0.0412423625255343,0.015178354680722924
244,0.0414120841817608,0.01529565183894929
245,0.0415818058384813,0.0154132923543397
246,0.0417515274947079,0.015530028056607607
247,0.0419212491514284,0.015649579324587208
248,0.0420909708079019,0.01576698088554578
249,0.0422606924643754,0.015887191357351216
250,0.0424304141208489,0.016006496569336705
251,0.0426001357773224,0.01612613983278883
252,0.0427698574337959,0.016244886037900932
253,0.0429395790902695,0.016365169149630814
254,0.043109300746743,0.016486994106655554
255,0.0432790224032165,0.01660673141977794
256,0.04344874405969,0.01672919320973855
257,0.0436184657161635,0.016849580398811792
258,0.043788187372637,0.01697148063493387
259,0.0439579090291105,0.017093705094494545
260,0.0441276306855841,0.017217413532025064
261,0.0442973523420576,0.017340257167119674
262,0.0444670739985311,0.01746225643588798
263,0.0446367956550046,0.017585732467291688
264,0.0448065173114781,0.017709531774578343
265,0.0449762389679516,0.017834772124649227
266,0.0451459606244252,0.017959173009194987
267,0.0453156822808987,0.01808274651509209
268,0.0454854039376192,0.01820889024607786
269,0.0456551255938457,0.01833308822831511
270,0.0458248472505662,0.018459834799792706
271,0.0459945689067927,0.018584645036047856
272,0.0461642905635132,0.018711974494960912
273,0.0463340122199868,0.01883849977143653
274,0.0465037338764603,0.018965310961970832
275,0.0466734555329338,0.019091329525610153
276,0.0468431771894073,0.019219822752277894
277,0.0470128988458808,0.019347528127691246
278,0.0471826205023543,0.019474450705508645
279,0.0473523421588279,0.019602723298821626
280,0.0475220638153014,0.019732352669317738
281,0.0476917854717749,0.019860149939883876
282,0.0478615071282484,0.01999033986713507
283,0.0480312287847219,0.0201187160922652
284,0.0482009504411954,0.020248426036610506
285,0.048370672097669,0.02037945050366826
286,0.0485403937541425,0.020509726238368498
287,0.048710115410616,0.02064026893056434
288,0.0488798370670895,0.020770075972454213
289,0.049049558723563,0.020901177700060374
290,0.0492192803800365,0.02103255136741989
291,0.0493890020365101,0.021165208311676894
292,0.0495587236929836,0.02129712638059805
293,0.0497284453497041,0.021429310344624235
294,0.0498981670059306,0.02156176719999792
295,0.0500678886626511,0.02169448481094194
296,0.0502376103188776,0.021826499115732236
297,0.0504073319755981,0.021960722939071364
298,0.0505770536320717,0.022094242921895615
299,0.0507467752885452,0.022228030546231084
300,0.0509164969450187,0.02236111846194712
301,0.0510862186014922,0.02249635691279585
302,0.0512559402579657,0.02262997712911916
303,0.0514256619144392,0.02276573311269558
304,0.0515953835709128,0.022900801130366025
305,0.0517651052273863,0.0230351904724967
306,0.0519348268838598,0.02317076536727771
307,0.0521045485403333,0.023307509060692094
308,0.0522742701968068,0.023443578372211695
309,0.0524439918532803,0.02357899460830182
310,0.0526137135097539,0.023715571419741226
311,0.0527834351662274,0.023853266811615967
312,0.0529531568227009,0.023989429639345892
313,0.0531228784791744,0.024127614161907472
314,0.0532926001356479,0.024264275134191795
315,0.0534623217921214,0.024402058749687535
316,0.053632043448595,0.024540940400900848
317,0.0538017651050685,0.024679192083916272
318,0.053971486761789,0.024817678972327954
319,0.0541412084180155,0.024955543714093236
320,0.054310930074736,0.02509535776402279
321,0.0544806517309625,0.025233701347675146
322,0.054650373387683,0.025373959243566415
323,0.0548200950441565,0.025512770826089715
324,0.0549898167006301,0.02565346677735134
325,0.0551595383571036,0.02579356422400965
326,0.0553292600135771,0.02593307808112273
327,0.0554989816700506,0.02607444095716687
328,0.0556687033265241,0.026214406221121134
329,0.0558384249829976,0.026356193480645832
330,0.0560081466394712,0.02649739145010781
331,0.0561778682959447,0.026638029819812444
332,0.0563475899524182,0.026779676312350585
333,0.0565173116088917,0.026922312344870105
334,0.0566870332653652,0.02706438890157067
335,0.0568567549218387,0.027205914137470148
336,0.0570264765783123,0.027348425149513907
337,0.0571961982347858,0.027491881998656435
338,0.0573659198912593,0.027634026940218402
339,0.0575356415477328,0.027777898015770082
340,0.0577053632042063,0.027920485179533414
341,0.0578750848606798,0.028064023231634407
342,0.0580448065171534,0.02820849773976522
343,0.0582145281738739,0.028352428794726724
344,0.0583842498301004,0.028496562719885484
345,0.0585539714868209,0.028640892956712995
346,0.0587236931430474,0.02878471895686285
347,0.0588934147997679,0.028930184885833626
348,0.0590631364562414,0.02907441586076645
349,0.059232858112715,0.02922023539914687
350,0.0594025797691885,0.029365540466514583
351,0.059572301425662,0.029511029199533998
352,0.0597420230821355,0.02965603756341088
353,0.059911744738609,0.0298026059184077
354,0.0600814663950825,0.02994799367728591
355,0.0602511880515561,0.030094254973812032
356,0.0604209097080296,0.030241364150484566
357,0.0605906313645031,0.03038798210359631
358,0.0607603530209766,0.030534129805081328
359,0.0609300746774501,0.030681765385105475
360,0.0610997963339236,0.03082893413791757
361,0.0612695179903972,0.03097628070569822
362,0.0614392396468707,0.03112316554138106
363,0.0616089613033442,0.03127087353045224
364,0.0617786829598177,0.03141874456374814
365,0.0619484046162912,0.03156741014397576
366,0.0621181262727647,0.031715006476581854
367,0.0622878479292383,0.031863397640657785
368,0.0624575695859588,0.03201256642697133
369,0.0626272912421853,0.032161286217631806
370,0.0627970128989058,0.032310180117145176
371,0.0629667345551323,0.032458639885218216
372,0.0631364562118528,0.032608456315721256
373,0.0633061778683263,0.03275723761863193
374,0.0634758995247999,0.032907358918471914
375,0.0636456211812734,0.03305705812872518
376,0.0638153428377469,0.033206924828265406
377,0.0639850644942204,0.03335693766533377
378,0.0641547861506939,0.03350654711296064
379,0.0643245078071674,0.0336568844370739
380,0.064494229463641,0.033807932005972
381,0.0646639511201145,0.03395856829154319
382,0.064833672776588,0.03410935742240851
383,0.0650033944330615,0.034259746760437686
384,0.065173116089535,0.034411380423482116
385,0.0653428377460085,0.03456208021198808
386,0.0655125594024821,0.03471398761544222
387,0.0656822810589556,0.03486551005539904
388,0.0658520027154291,0.03501666107503095
389,0.0660217243719026,0.03516847388844719
390,0.0661914460283761,0.03532094407053079
391,0.0663611676848496,0.0354730284920579
392,0.0665308893413232,0.03562526008721104
393,0.0667006109980437,0.03577764027017227
394,0.0668703326542702,0.03593015242221372
395,0.0670400543109907,0.03608279427271762
396,0.0672097759672172,0.036235086272468214
397,0.0673794976239377,0.03638847765249083
398,0.0675492192804112,0.036541519955006554
399,0.0677189409368848,0.03669468762390205
400,0.0678886625933583,0.03684797819385344
401,0.0680583842498318,0.03700140180615313
402,0.0682281059063053,0.0371549583222524
403,0.0683978275627788,0.037308633927966725
404,0.0685675492192523,0.03746198466368289
405,0.0687372708757259,0.037615917345190625
406,0.0689069925321994,0.03776996833352099
407,0.0690767141886729,0.0379245845499611
408,0.0692464358451464,0.03807888186841671
409,0.0694161575016199,0.038232860029976806
410,0.0695858791580934,0.03838781947084814
411,0.069755600814567,0.03854246288337184
412,0.0699253224710405,0.03869721274118131
413,0.070095044127514,0.03885207661444089
414,0.0702647657839875,0.039007058532548
415,0.070434487440461,0.039161738860132606
416,0.0706042090969345,0.039317349521101934
417,0.0707739307534081,0.03947265855750287
418,0.0709436524101286,0.03962807395925801
419,0.0711133740663551,0.039783206126672216
420,0.0712830957230756,0.03993922690594357
421,0.0714528173793021,0.040094571200880696
422,0.0716225390360226,0.040250792050249506
423,0.0717922606924961,0.04040635811088985
424,0.0719619823489697,0.040562771587632274
425,0.0721317040054432,0.04071890710631888
426,0.0723014256619167,0.04087477879331343
427,0.0724711473183902,0.04103147412897216
428,0.0726408689748637,0.04118754704779282
429,0.0728105906313372,0.04134442400567108
430,0.0729803122878108,0.04150103909798233
431,0.0731500339442843,0.04165740294501524
432,0.0733197556007578,0.041814207696865
433,0.0734894772572313,0.04197144273638269
434,0.0736591989137048,0.042128422929566194
435,0.0738289205701783,0.042285156260529075
436,0.0739986422266519,0.042442309651225946
437,0.0741683638831254,0.042599872281698786
438,0.0743380855395989,0.04275687690911743
439,0.0745078071960724,0.04291460709217286
440,0.0746775288525459,0.043071791086653696
441,0.0748472505090194,0.0432293665478004
442,0.075016972165493,0.04338732425052338
443,0.0751866938222134,0.04354504768349845
444,0.07535641547844,0.043702848588963984
445,0.0755261371351605,0.04386073808316628
446,0.075695858791387,0.04401841272598214
447,0.0758655804481075,0.04417673676199621
448,0.076035302104581,0.04433456240460296
449,0.0762050237610545,0.044493026665979554
450,0.0763747454175281,0.044651273889928365
451,0.0765444670740016,0.044809591461695226
452,0.0767141887304751,0.04496770850132261
453,0.0768839103869486,0.045126430714147764
454,0.0770536320434221,0.04528468946652958
455,0.0772233536998956,0.045443540614324714
456,0.0773930753563692,0.04560220138654484
457,0.0775627970128427,0.04576067321819563
458,0.0777325186693162,0.045919705103972364
459,0.0779022403257897,0.04607855116003795
460,0.0780719619822632,0.046237457948319925
461,0.0782416836387367,0.04639618153646089
462,0.0784114052952103,0.04655520505327801
463,0.0785811269516838,0.04671451413156956
464,0.0787508486081573,0.046873655956592805
465,0.0789205702646308,0.0470328474639061
466,0.0790902919211043,0.04719186265675535
467,0.0792600135775778,0.04735138240431582
468,0.0794297352342983,0.047510726776137574
469,0.0795994568905249,0.04767012604637285
470,0.0797691785472454,0.04782957645196763
471,0.0799389002034719,0.04798886407464539
472,0.0801086218601924,0.048148615130781794
473,0.0802783435166659,0.0483082203381454
474,0.0804480651731394,0.04846785646413975
475,0.080617786829613,0.04862753397118064
476,0.0807875084860865,0.04878726245836019
477,0.08095723014256,0.048947043246446435
478,0.0811269517990335,0.049106676892020654
479,0.081296673455507,0.049266521780438784
480,0.0814663951119805,0.049426414914602736
481,0.0816361167684541,0.049586523670704374
482,0.0818058384249276,0.049746491222470005
483,0.0819755600814011,0.04990633330018748
484,0.0821452817378746,0.050066532079821306
485,0.0823150033943481,0.050226444245044105
486,0.0824847250508216,0.050386716858166584
487,0.0826544467072952,0.05054685638734023
488,0.0828241683637687,0.05070687967304689
489,0.0829938900202422,0.050867085637920514
490,0.0831636116767157,0.05102746397760659
491,0.0833333333331892,0.05118773185810752
492,0.0835030549896627,0.05134787903267007
493,0.0836727766463832,0.05150832543625934
494,0.0838424983026098,0.05166866315998991
495,0.0840122199593303,0.051829030999767045
496,0.0841819416155568,0.05198929255065417
497,0.0843516632722773,0.05214983103842433
498,0.0845213849287508,0.05231026096110297
499,0.0846911065852243,0.0524707159996215
500,0.0848608282416979,0.05263107481280632
501,0.0850305498981714,0.05279168590959517
502,0.0852002715546449,0.05295220090556568
503,0.0853699932111184,0.05311273012749885
504,0.0855397148675919,0.053273177796061215
505,0.0857094365240654,0.05343374741223297
506,0.085879158180539,0.05359441577271236
507,0.0860488798370125,0.0537549993684437
508,0.086218601493486,0.05391560238988201
509,0.0863883231499595,0.054076125284029705
510,0.086558044806433,0.05423683586691857
511,0.0867277664629065,0.054397373316504564
512,0.08689748811938,0.054558095798516254
513,0.0870672097758536,0.054718744333889055
514,0.0872369314323271,0.054879315701115636
515,0.0874066530888006,0.055039976933303626
516,0.0875763747452741,0.05520071803714779
517,0.0877460964017476,0.0553613888340771
518,0.0879158180584681,0.05552206110435246
519,0.0880855397146947,0.05568266911279291
520,0.0882552613714152,0.05584340652693313
521,0.0884249830276417,0.05600402337536711
522,0.0885947046843622,0.056164754231214926
523,0.0887644263408357,0.05632542750288494
524,0.0889341479973092,0.05648609492150655
525,0.0891038696537827,0.05664671718310104
526,0.0892735913102563,0.05680743845936933
527,0.0894433129667298,0.05696809897370107
528,0.0896130346232033,0.05712875025466402
529,0.0897827562796768,0.05728939599133979
530,0.0899524779361503,0.05745003040193861
531,0.0901221995926238,0.05761062537525208
532,0.0902919212490974,0.057771285211322944
533,0.0904616429055709,0.05793189727885797
534,0.0906313645620444,0.05809249308822787
535,0.0908010862185179,0.05825305685807753
536,0.0909708078749914,0.058413639024563126
537,0.0911405295314649,0.05857420288647785
538,0.0913102511879385,0.05873476645507381
539,0.091479972844412,0.0588953014789579
540,0.0916496945008855,0.05905582065910233
541,0.091819416157359,0.05921632066960311
542,0.0919891378138325,0.059376801416061824
543,0.092158859470553,0.05953726089761745
544,0.0923285811267796,0.05969770539288449
545,0.0924983027835001,0.059858129442272014
546,0.0926680244397266,0.06001853234757047
547,0.0928377460964471,0.06017891325544295
548,0.0930074677529206,0.060339274730518866
549,0.0931771894093941,0.060499612713561315
550,0.0933469110658676,0.06065992381304043
551,0.0935166327223412,0.0608202066734563
552,0.0936863543788147,0.06098047800487406
553,0.0938560760352882,0.061140707884138036
554,0.0940257976917617,0.0613009306817629
555,0.0941955193482352,0.06146108662402245
556,0.0943652410047087,0.061621248787152694
557,0.0945349626611823,0.061781366822576705
558,0.0947046843176558,0.061941435610232964
559,0.0948744059741293,0.06210149355351898
560,0.0950441276306028,0.06226150285503702
561,0.0952138492870763,0.062421523507185606
562,0.0953835709435498,0.06258149108358223
563,0.0955532926000233,0.0627414093691739
564,0.0957230142564969,0.06290125307947642
565,0.0958927359129704,0.06306110573857558
566,0.0960624575694439,0.0632209620371004
567,0.0962321792259174,0.06338069969086123
568,0.0964019008826379,0.06354043658969175
569,0.0965716225388644,0.06370014087631608
570,0.0967413441955849,0.06385979811005355
571,0.0969110658518115,0.0640194704388077
572,0.097080787508532,0.06417899752986353
573,0.0972505091650055,0.06433852570728417
574,0.097420230821479,0.06449801330567345
575,0.0975899524779525,0.06465746096373749
576,0.097759674134426,0.06481686064683474
577,0.0979293957908996,0.06497621649662595
578,0.0980991174473731,0.06513558557449217
579,0.0982688391038466,0.06529485346361623
580,0.0984385607603201,0.0654540778407803
581,0.0986082824167936,0.06561317876800775
582,0.0987780040732671,0.06577237108905307
583,0.0989477257297407,0.06593138014659113
584,0.0991174473862142,0.06609039737160805
585,0.0992871690426877,0.06624936313008677
586,0.0994568906991612,0.06640835619511842
587,0.0996266123556347,0.06656714384412397
588,0.0997963340121082,0.06672603116027184
589,0.0999660556685818,0.06688470989845059
590,0.1001357773250553,0.06704342281368329
591,0.1003054989815288,0.0672020690278931
592,0.1004752206380023,0.06736074496472887
593,0.1006449422947228,0.06751920063251053
594,0.1008146639509493,0.06767777397357393
595,0.1009843856076698,0.0678361032706491
596,0.1011541072638964,0.06799455510995427
597,0.1013238289206169,0.06815276685067648
598,0.1014935505770904,0.0683110085272705
599,0.1016632722335639,0.06846918500962286
600,0.1018329938900374,0.06862730657888472
601,0.1020027155465109,0.06878547180387244
602,0.1021724372029845,0.06894335747237179
603,0.102342158859458,0.06910129137245374
604,0.1025118805159315,0.0692591591336519
605,0.102681602172405,0.0694170726882035
606,0.1028513238288785,0.06957470878133502
607,0.103021045485352,0.06973249416107821
608,0.1031907671418256,0.06988998600706738
609,0.1033604887982991,0.0700475243612499
610,0.1035302104547726,0.07020499587658477
611,0.1036999321112461,0.07036251922738766
612,0.1038696537677196,0.07051973466782423
613,0.1040393754241931,0.07067711705652686
614,0.1042090970806667,0.07083418743592268
615,0.1043788187371402,0.07099131365940392
616,0.1045485403936137,0.07114838787079701
617,0.1047182620500872,0.07130551305765892
618,0.1048879837068077,0.0714622796535131
619,0.1050577053630342,0.07161923363337544
620,0.1052274270197547,0.07177587006019585
621,0.1053971486759813,0.07193268810060094
622,0.1055668703327018,0.072089158333698
623,0.1057365919891753,0.07224567785356216
624,0.1059063136456488,0.07240213283167372
625,0.1060760353021223,0.07255864985818941
626,0.1062457569585958,0.07271480558081368
627,0.1064154786150693,0.07287116265675056
628,0.1065852002715429,0.07302715923037865
629,0.1067549219280164,0.07318322253040908
630,0.1069246435844899,0.0733392088636669
631,0.1070943652409634,0.07349525834510859
632,0.1072640868974369,0.07365094138832697
633,0.1074338085539104,0.07380683073302252
634,0.107603530210384,0.07396233176042134
635,0.1077732518668575,0.07411790480959664
636,0.107942973523331,0.07427339380415542
637,0.1081126951798045,0.07442895529961698
638,0.108282416836278,0.07458412744023644
639,0.1084521384927515,0.07473951750860819
640,0.1086218601492251,0.07489451140225956
641,0.1087915818056986,0.07504957569807559
642,0.1089613034621721,0.07520455390857744
643,0.1091310251188926,0.07535944714663313
644,0.1093007467751191,0.0755142419263838
645,0.1094704684318396,0.07566895330548642
646,0.1096401900880662,0.07582374731605188
647,0.1098099117447867,0.07597812882163466
648,0.1099796334012602,0.07613273648635951
649,0.1101493550577337,0.07628693456441708
650,0.1103190767142072,0.0764413593194296
651,0.1104887983706807,0.07659553046819474
652,0.1106585200271542,0.07674943916150796
653,0.1108282416836278,0.07690342180959518
654,0.1109979633401013,0.07705747598942132
655,0.1111676849965748,0.07721110666535035
656,0.1113374066530483,0.07736498029898022
657,0.1115071283095218,0.07751859212412898
658,0.1116768499659953,0.07767193264331008
659,0.1118465716224689,0.07782535488536535
660,0.1120162932789424,0.07797884867767689
661,0.1121860149354159,0.07813190076015127
662,0.1123557365918894,0.07828520210380922
663,0.1125254582483629,0.07843822964925048
664,0.1126951799048364,0.07859098834416516
665,0.11286490156131,0.0787438237568945
666,0.1130346232177835,0.07889672829668079
667,0.113204344874257,0.07904918267114083
668,0.1133740665309775,0.07920171170622273
669,0.113543788187204,0.07935432643314572
670,0.1137135098439245,0.0795064729824254
671,0.1138832315001511,0.07965888335888968
672,0.1140529531568716,0.07981082695967354
673,0.1142226748133451,0.0799628602380133
674,0.1143923964698186,0.08011477751114716
675,0.1145621181262921,0.0802665963250729
676,0.1147318397827656,0.0804184996522724
677,0.1149015614392391,0.08056992189608615
678,0.1150712830957127,0.08072143019171393
679,0.1152410047521862,0.08087283508664252
680,0.1154107264086597,0.08102412340923859
681,0.1155804480651332,0.08117531198848787
682,0.1157501697216067,0.08132658675610849
683,0.1159198913780802,0.0814773736923023
684,0.1160896130345538,0.08162823707757708
685,0.1162593346910273,0.08177899598582387
686,0.1164290563475008,0.08192966414335137
687,0.1165987780039743,0.0820802230255229
688,0.1167684996604478,0.08223084731821677
689,0.1169382213169213,0.08238097410596966
690,0.1171079429733949,0.08253118602348129
691,0.1172776646298684,0.08268129035240765
692,0.1174473862863419,0.08283127104978158
693,0.1176171079430624,0.0829811480284033
694,0.1177868295992889,0.08313111338534937
