t,el1,el2
1830,-1.798069,-0.21138258
1831,-1.96753,-0.32354847
1832,-2.1018734,-0.51439184
1833,-2.1413524,-0.5065755
1834,-2.0551531,-0.5838959
1835,-1.628792,-0.6614147
1836,-0.78429496,-0.7044521
1837,-0.1468132,-0.7590162
1838,0.29890844,-0.8193385
1839,0.6955995,-0.85684025
1840,1.0488653,-0.8975176
1841,1.3555328,-0.9432883
1842,1.6088334,-0.9980298
1843,1.7287556,-1.0593873
1844,1.7468666,-1.0831938
1845,1.6675133,-1.1834505
1846,1.5903738,-1.2081791
1847,1.4985793,-1.2671257
1848,1.3588662,-1.3333614
1849,1.2002517,-1.398437
1850,1.0378568,-1.4555662
1851,0.8581207,-1.5125575
1852,0.6836174,-1.561976
1853,0.4868829,-1.6088676
1854,0.28590643,-1.6372681
1855,0.06390029,-1.6562765
1856,-0.17286523,-1.6501908
1857,-0.40006846,-1.6197553
1858,-0.644071,-1.5554017
1859,-0.8963084,-1.4564617
1860,-1.1520019,-1.311056
1861,-1.383335,-1.1103187
1862,-1.6136677,-0.8574415
1863,-1.8103386,-0.5703409
1864,-1.97071,-0.23284188
1865,-2.0674667,0.124813125
1866,-2.0544004,0.5031849
1867,-1.8522842,0.8479855
1868,-1.2158849,1.1817793
1869,-0.44651654,1.4703698
1870,0.09295715,1.7031373
1871,0.49929214,1.887475
1872,0.86578745,2.024629
1873,1.144107,2.1130147
1874,1.449489,2.1798317
1875,1.5897431,2.1994913
1876,1.597726,2.2124507
1877,1.5839268,2.201495
1878,1.4835602,2.14909
1879,1.375807,2.0801418
1880,1.2278383,1.9930649
1881,1.0723827,1.8945777
1882,0.9100546,1.783078
1883,0.73460054,1.6618844
1884,0.5693439,1.5307152
1885,0.38191304,1.3793795
1886,0.19160819,1.2536167
1887,-0.010677692,1.0983889
1888,-0.23028056,0.94930905
1889,-0.44645026,0.78401816
1890,-0.6745883,0.62813276
1891,-0.91341764,0.45622587
1892,-1.1373314,0.30289036
1893,-1.3643607,0.16037488
1894,-1.5805452,0.018900685
1895,-1.7846553,-0.11815048
1896,-1.9734772,-0.25911465
1897,-2.0946343,-0.39116815
1898,-2.1537738,-0.51225615
1899,-2.096052,-0.6168824
1900,-1.7874918,-0.70961887
1901,-0.9774576,-0.79937315
1902,-0.26549447,-0.8783847
1903,0.20949616,-0.9649388
1904,0.62039524,-1.0267838
1905,0.9815382,-1.0935054
1906,1.307996,-1.1718729
1907,1.5584629,-1.2423958
1908,1.7231951,-1.3026624
1909,1.7611896,-1.3672857
1910,1.7441151,-1.4481473
1911,1.6722172,-1.5189562
1912,1.5479841,-1.5803475
1913,1.4091485,-1.6561943
1914,1.2612567,-1.7218024
1915,1.0943437,-1.7965884
1916,0.9236224,-1.8469646
1917,0.7372464,-1.8982965
1918,0.5294833,-1.9266672
1919,0.35143083,-1.9467014
1920,0.13704218,-1.935235
1921,-0.08964074,-1.8882792
1922,-0.32881725,-1.8068534
1923,-0.5818461,-1.6699617
1924,-0.83321196,-1.4818498
1925,-1.085896,-1.2237025
1926,-1.3273425,-0.90355825
1927,-1.5537004,-0.50755316
1928,-1.76219,-0.00450144
1929,-1.9231331,0.63237405
1930,-2.0352087,1.2668873
1931,-2.054215,1.8475679
1932,-1.9034369,2.3120654
1933,-1.3685561,2.613431
1934,-0.56925124,2.7421021
1935,-0.014504301,2.733873
1936,0.4253645,2.672603
1937,0.7960854,2.5629137
1938,1.1208792,2.4429452
1939,1.3871424,2.3058753
1940,1.5562309,2.166167
1941,1.5986487,2.004682
1942,1.5787792,1.8521835
1943,1.5025253,1.6976433
1944,1.379792,1.5275177
1945,1.2476126,1.3545206
1946,1.0894043,1.1827776
1947,0.92453474,0.99235666
1948,0.742478,0.79670554
1949,0.58315194,0.591088
1950,0.39660725,0.42376563
1951,0.20771559,0.21004298
1952,0.0082935095,0.028923959
1953,-0.21140617,-0.20440617
1954,-0.4154541,-0.36428368
1955,-0.6410924,-0.58196896
1956,-0.8731257,-0.75767136
1957,-1.0940572,-0.94912666
1958,-1.3166308,-1.1347026
1959,-1.5424005,-1.3138043
1960,-1.7299832,-1.4692655
1961,-1.9173898,-1.6280596
1962,-2.061103,-1.7654816
1963,-2.1500483,-1.8766663
1964,-2.1250668,-1.9751616
1965,-1.9065858,-2.013184
1966,-1.2213113,-1.9891764
1967,-0.4409918,-1.9064277
1968,0.08207703,-1.7593714
1969,0.50482666,-1.543555
1970,0.88026035,-1.3027606
1971,1.216635,-1.0518907
1972,1.5016224,-0.81998163
1973,1.6817164,-0.61031616
1974,1.7564445,-0.44525334
1975,1.7323338,-0.3067749
1976,1.6629477,-0.2002652
1977,1.5530684,-0.11842836
1978,1.4123497,-0.053244364
1979,1.2630656,-0.0050962754
1980,1.1039376,0.039923668
1981,0.93720806,0.08391905
1982,0.7552602,0.12512818
1983,0.5671167,0.17741676
1984,0.37047687,0.23774453
1985,0.15400448,0.2972088
1986,-0.071488366,0.37182793
1987,-0.30088136,0.46164864
1988,-0.54640734,0.5633898
1989,-0.7966839,0.66533595
1990,-1.049188,0.77863705
1991,-1.2860404,0.8861606
1992,-1.5712649,0.9948793
1993,-1.7366037,1.1056039
1994,-1.9265597,1.2169224
1995,-2.0429637,1.3066866
1996,-2.0942633,1.3902497
1997,-2.0079021,1.4667064
1998,-1.6149257,1.5218554
1999,-0.7881868,1.5631324
2000,-0.14739442,1.5775875
2001,0.3111904,1.5788511
2002,0.6932224,1.541017
2003,1.0557684,1.4895145
2004,1.35744,1.4372591
2005,1.5833557,1.3513904
2006,1.6853892,1.244288
2007,1.6956946,1.1652201
2008,1.6447554,1.051819
2009,1.5218173,0.92805445
2010,1.4112325,0.78428954
2011,1.2489945,0.64274836
2012,1.10691,0.4965597
2013,0.9246422,0.3405845
2014,0.7620978,0.189974
2015,0.57404095,0.043273013
2016,0.3732473,-0.105826214
2017,0.18611784,-0.25816464
2018,-0.022767298,-0.40687042
2019,-0.25110397,-0.5554411
2020,-0.5158883,-0.6936173
2021,-0.7139071,-0.80157757
2022,-0.95283824,-0.9161622
2023,-1.1951733,-1.0204016
2024,-1.4252125,-1.1004649
2025,-1.6450093,-1.1768733
2026,-1.8315711,-1.1986004
2027,-2.098839,-1.2244183
2028,-2.0958729,-1.2213701
2029,-2.096641,-1.210773
2030,-1.9223255,-1.1705889
2031,-1.3078318,-1.129261
2032,-0.5166475,-1.0932429
2033,0.041842345,-1.0349438
2034,0.46146354,-1.0038944
2035,0.8223031,-0.9607659
2036,1.1654644,-0.951816
2037,1.453544,-0.9216304
2038,1.6440716,-0.9069399
2039,1.7132192,-0.9011383
2040,1.7152954,-0.9013204
2041,1.652183,-0.8944579
2042,1.538217,-0.909382
2043,1.3933147,-0.9355634
2044,1.2528815,-0.9510462
2045,1.0991454,-0.9613676
2046,0.9348456,-0.99434173
2047,0.75105244,-1.0042926
2048,0.57097447,-1.0021563
2049,0.34932518,-0.9865728
2050,0.13916959,-0.9612219
2051,-0.06153241,-0.93408567
2052,-0.2948194,-0.86837935
2053,-0.5328572,-0.78888756
2054,-0.7865682,-0.6842031
2055,-1.0190327,-0.55056214
2056,-1.2668622,-0.38004315
2057,-1.515789,-0.18435673
2058,-1.7297294,4.135526e-05
2059,-1.907037,0.2680421
2060,-2.0573423,0.51677465
2061,-2.1164882,0.75150895
2062,-2.0568483,1.0038545
2063,-1.7249852,1.2243086
2064,-0.9386184,1.421267
2065,-0.2571713,1.5744649
2066,0.21665415,1.6962306
2067,0.6094528,1.7771323
2068,0.9644762,1.8260205
2069,1.2795471,1.8515869
2070,1.4987257,1.836447
2071,1.6328554,1.8081975
2072,1.6396239,1.7602911
2073,1.5913978,1.6937069
2074,1.4992151,1.6030933
2075,1.3597387,1.5044029
2076,1.2166469,1.3921224
2077,1.0685284,1.2809627
2078,0.89973927,1.1163242
2079,0.7121909,0.97768015
2080,0.5443122,0.86732197
2081,0.35389432,0.72315407
2082,0.15337686,0.5773301
2083,-0.049301956,0.42814013
2084,-0.26643974,0.2923066
2085,-0.5023195,0.14647122
2086,-0.7348913,0.008184203
2087,-0.95834136,-0.12345879
2088,-1.2050841,-0.2625085
2089,-1.4275359,-0.3853747
2090,-1.6387353,-0.4904675
2091,-1.8336284,-0.5898574
2092,-1.9926947,-0.6641582
2093,-2.1104355,-0.7408578
2094,-2.136754,-0.82064867
2095,-2.0160177,-0.83992296
2096,-1.5089872,-0.8672876
2097,-0.6781781,-0.88905764
2098,-0.07461744,-0.90403455
2099,0.3655159,-0.9377728
2100,0.7553734,-0.9343486
2101,1.0914409,-0.95110565
2102,1.3872652,-0.9778629
2103,1.6206478,-1.0066235
2104,1.7280508,-1.0468254
2105,1.7163612,-1.0719442
2106,1.6804308,-1.1101353
2107,1.5777202,-1.159944
2108,1.4585311,-1.2096617
2109,1.3085856,-1.2569567
2110,1.1513313,-1.3116655
2111,0.99532086,-1.3636693
2112,0.8262225,-1.4113514
2113,0.648146,-1.4634161
2114,0.44757125,-1.4886463
2115,0.244046,-1.5064348
2116,0.029887293,-1.5228297
2117,-0.19979487,-1.4920919
2118,-0.4411556,-1.4427333
2119,-0.6776804,-1.361165
2120,-0.935026,-1.2289735
2121,-1.1835723,-1.0497556
2122,-1.4204729,-0.82611763
2123,-1.6407323,-0.5386071
2124,-1.8418264,-0.20548457
2125,-1.9886919,0.1403571
2126,-2.0882165,0.44271934
2127,-2.0607257,0.8676652
2128,-1.8263109,1.1962321
2129,-1.1486691,1.4975568
2130,-0.3967861,1.7461259
2131,0.11764208,1.9398807
2132,0.520129,2.0858724
2133,0.88791776,2.185603
2134,1.2121663,2.2445023
2135,1.4607257,2.2810044
2136,1.5979754,2.2701015
2137,1.6294253,2.2477078
2138,1.5842682,2.1982088
2139,1.4987496,2.1353288
2140,1.3680708,2.0482285
2141,1.2368847,1.9491233
2142,1.0810544,1.8275985
2143,0.908261,1.6839955
2144,0.74740493,1.5633742
2145,0.57320607,1.4247993
2146,0.38814697,1.2738138
2147,0.18699314,1.1078489
2148,-0.017882297,0.9483383
2149,-0.23044077,0.7770612
2150,-0.45135388,0.6156594
2151,-0.6790612,0.45373404
2152,-0.90881604,0.29915994
2153,-1.1442566,0.13814925
2154,-1.3837209,-0.015006445
2155,-1.5849227,-0.1776343
2156,-1.7888247,-0.29857913
2157,-1.954803,-0.42802954
2158,-2.1044886,-0.5479861
2159,-2.1563773,-0.65825915
2160,-2.0997808,-0.7509394
2161,-1.7628355,-0.8339614
2162,-0.976394,-0.9152941
2163,-0.27157226,-0.96187574
2164,0.2081794,-1.0232186
2165,0.61503106,-1.0801353
2166,0.97808146,-1.1326301
2167,1.3036956,-1.1874732
2168,1.5504832,-1.2422683
2169,1.7105762,-1.2986592
2170,1.7427765,-1.3656367
2171,1.7025982,-1.4168413
2172,1.6454724,-1.4951603
2173,1.4632854,-1.5403824
2174,1.3970559,-1.6126294
2175,1.2437181,-1.6623048
2176,1.0801715,-1.7198031
2177,0.90509063,-1.7736723
2178,0.73192537,-1.8087219
2179,0.53682494,-1.8390514
2180,0.33126453,-1.8507905
2181,0.113572575,-1.8390179
2182,-0.11462491,-1.7949572
2183,-0.3505838,-1.6919591
2184,-0.5998108,-1.560711
2185,-0.87426186,-1.340856
2186,-1.1021479,-1.0754958
2187,-1.3490454,-0.74489003
2188,-1.5767386,-0.3504005
2189,-1.7945696,0.14248778
2190,-1.9448432,0.7521482
2191,-2.0464633,1.4038736
2192,-2.0543509,1.9545953
2193,-1.8964043,2.4350407
2194,-1.3449348,2.7083683
2195,-0.5522301,2.821159
2196,-0.0026837527,2.8074307
2197,0.42182693,2.7298481
2198,0.7898333,2.6207006
2199,1.1163354,2.5036757
2200,1.396978,2.3724275
2201,1.554402,2.2271013
2202,1.5844306,2.0668466
2203,1.5804552,1.9151582
2204,1.494266,1.7544149
2205,1.363645,1.5756015
2206,1.2292144,1.3925953
2207,1.0477169,1.2201864
2208,0.91309017,1.0418124
2209,0.74933976,0.85666835
2210,0.5725863,0.6791687
2211,0.3925101,0.47997537
2212,0.1780782,0.28668278
2213,-0.0037708273,0.091010764
2214,-0.21658078,-0.104492225
2215,-0.43134606,-0.3067209
2216,-0.6542992,-0.5073479
2217,-0.87792903,-0.69264007
2218,-1.1261605,-0.89584947
2219,-1.3309218,-1.0749145
2220,-1.5472924,-1.2499784
2221,-1.7456759,-1.4356893
2222,-1.9329458,-1.5732187
2223,-2.0878105,-1.7179576
2224,-2.1574457,-1.8428128
2225,-2.1329138,-1.9397645
2226,-1.9233137,-2.0108736
2227,-1.2595828,-2.049449
2228,-0.4493844,-2.0142298
2229,0.07613824,-1.9383819
2230,0.46087474,-1.7536693
2231,0.86102545,-1.5570904
2232,1.1954107,-1.3279612
2233,1.4907417,-1.0793386
2234,1.680807,-0.8784999
2235,1.7388388,-0.6785913
2236,1.7296014,-0.518727
2237,1.664043,-0.38262507
2238,1.5257115,-0.30334142
2239,1.4121464,-0.21001782
2240,1.2613504,-0.1450205
2241,1.1036497,-0.09020752
2242,0.9297489,-0.0354403
2243,0.74673355,0.028176356
2244,0.5643343,0.10023256
2245,0.3663089,0.16739734
2246,0.1435259,0.24863108
2247,-0.064388484,0.3339633
2248,-0.29961365,0.4356341
2249,-0.54168576,0.54303783
2250,-0.78876746,0.666072
2251,-1.0414196,0.77878165
2252,-1.2861918,0.9231223
2253,-1.5217806,1.0541619
2254,-1.7335165,1.1811535
2255,-1.9110819,1.3031286
2256,-2.0450659,1.4174383
2257,-2.1035225,1.5154694
2258,-2.0301805,1.599413
2259,-1.6481895,1.6693838
2260,-0.8193854,1.7272997
2261,-0.2161459,1.7600913
2262,0.2825982,1.7604296
2263,0.6647721,1.740433
2264,1.0211849,1.7025334
2265,1.3316301,1.6434269
2266,1.5569712,1.5654916
2267,1.6688486,1.4666528
2268,1.6701477,1.3641514
2269,1.6202412,1.2443634
2270,1.4967383,1.119164
2271,1.3854462,0.98415345
2272,1.2422024,0.8219016
2273,1.0691494,0.6829288
2274,0.91289383,0.5225795
2275,0.73662186,0.37772605
2276,0.5555069,0.19177033
2277,0.35097304,0.05880835
2278,0.1607047,-0.107347
2279,-0.046006493,-0.24357565
2280,-0.27691844,-0.39499328
2281,-0.498019,-0.55963033
2282,-0.7360276,-0.683861
2283,-0.97444504,-0.8174043
2284,-1.2049168,-0.9318338
2285,-1.4351735,-1.0316515
2286,-1.6466804,-1.1105644
2287,-1.8422465,-1.1897215
2288,-2.0073645,-1.2338666
2289,-2.112337,-1.2680593
2290,-2.1270852,-1.2761415
2291,-1.9585867,-1.263782
2292,-1.359719,-1.2474574
2293,-0.5338441,-1.2162588
2294,0.01587839,-1.1844712
2295,0.4410936,-1.1542159
2296,0.80914253,-1.133305
2297,1.1543784,-1.122932
2298,1.4426032,-1.0968411
2299,1.6522827,-1.0860692
2300,1.7291057,-1.0690564
2301,1.7189299,-1.0628253
2302,1.6681061,-1.0572625
2303,1.5627928,-1.073838
2304,1.4219956,-1.086026
2305,1.2759547,-1.0977218
2306,1.128035,-1.1066761
2307,0.9568134,-1.1210611
2308,0.77789456,-1.1250901
2309,0.58949196,-1.1255203
2310,0.39628503,-1.1003888
2311,0.18023846,-1.0762827
2312,-0.036472343,-1.0260534
2313,-0.28583077,-0.9560976
2314,-0.51566917,-0.87402064
2315,-0.74909914,-0.7278256
2316,-0.9998973,-0.5707381
2317,-1.2527997,-0.4011655
2318,-1.4846456,-0.16462442
2319,-1.7011548,0.08220444
2320,-1.893338,0.3370155
2321,-2.0391543,0.6017716
2322,-2.1136897,0.8769049
2323,-2.06407,1.1371678
2324,-1.7706048,1.3739414
2325,-0.99382913,1.5833551
2326,-0.28904355,1.7585341
2327,0.18690276,1.8759589
2328,0.57624656,1.9540325
2329,0.9320714,2.013962
2330,1.2305129,2.032688
2331,1.4854558,2.0281396
2332,1.6020541,1.9989151
2333,1.621801,1.9532834
2334,1.5688728,1.8862321
2335,1.4679791,1.7940259
2336,1.3545833,1.6925226
2337,1.2067888,1.5835172
2338,1.0494156,1.4501853
2339,0.8864389,1.3135312
2340,0.7127476,1.1767347
2341,0.52925986,1.0275679
2342,0.3451651,0.87776405
2343,0.14781111,0.74012667
2344,-0.061665095,0.57636654
2345,-0.29381517,0.41767648
2346,-0.50269675,0.26237798
2347,-0.7360101,0.112316474
2348,-0.9655669,-0.03307573
2349,-1.2010334,-0.17852193
2350,-1.435916,-0.31571415
2351,-1.6414746,-0.43786722
2352,-1.8384212,-0.5511757
2353,-2.008888,-0.6599186
2354,-2.1230884,-0.7552485
2355,-2.1542716,-0.8243538
2356,-2.0376294,-0.90278256
2357,-1.5865273,-0.94329464
2358,-0.72796816,-0.9923999
2359,-0.124853924,-1.0260378
2360,0.33696902,-1.0571537
2361,0.71815765,-1.1030284
2362,1.0681651,-1.1286815
2363,1.3783916,-1.1674951
2364,1.609718,-1.2023937
2365,1.7254604,-1.2400714
2366,1.7313799,-1.283477
2367,1.6933323,-1.3225353
2368,1.6014589,-1.3799392
2369,1.4778554,-1.4252846
2370,1.3126024,-1.4708834
2371,1.1857668,-1.5285976
2372,1.0205956,-1.5746075
2373,0.84500074,-1.6245791
2374,0.6547148,-1.663757
2375,0.4689249,-1.6845802
2376,0.25922275,-1.6955711
2377,0.03885073,-1.6886666
2378,-0.18688911,-1.6450498
2379,-0.43117636,-1.5789632
2380,-0.69327766,-1.4594618
2381,-0.92961913,-1.3030274
2382,-1.1861117,-1.0796123
2383,-1.4260303,-0.8065585
2384,-1.6390916,-0.51258296
2385,-1.8332403,-0.09049937
2386,-1.9888113,0.31008345
2387,-2.0976179,0.7317119
2388,-2.0609167,1.1094158
2389,-1.8357706,1.4389775
2390,-1.1716058,1.7300434
2391,-0.4176856,1.959595
2392,0.097814076,2.1305327
2393,0.50040543,2.2658021
2394,0.8671605,2.35033
2395,1.1524571,2.4019434
2396,1.4363141,2.4277406
2397,1.5704833,2.4166808
2398,1.5920868,2.380943
2399,1.5561817,2.2501297
2400,1.4766494,2.250868
2401,1.3567181,2.1530874
2402,1.196433,2.0381713
2403,1.0538406,1.9175969
2404,0.88849044,1.7772081
2405,0.7174857,1.630188
2406,0.54531825,1.4729186
2407,0.35610664,1.3191826
2408,0.15578054,1.1674951
2409,-0.0373794,0.97562
2410,-0.2497032,0.8232196
2411,-0.47729138,0.64330494
2412,-0.7016216,0.46616754
2413,-0.9307024,0.2958997
2414,-1.155433,0.1363599
2415,-1.3933779,-0.043090414
2416,-1.6011355,-0.19581425
2417,-1.7978258,-0.34716722
2418,-1.9867138,-0.48881903
2419,-2.0976164,-0.66887397
2420,-2.1583946,-0.7590164
2421,-2.1207347,-0.8658721
2422,-1.7977073,-1.0247054
2423,-1.0274197,-1.0726418
2424,-0.3057352,-1.1503153
2425,0.17639615,-1.2348325
2426,0.5934741,-1.309735
2427,0.95056605,-1.4151567
2428,1.2888167,-1.451002
2429,1.5514613,-1.5139576
2430,1.7192938,-1.5798901
2431,1.7602882,-1.6456172
2432,1.734799,-1.7127793
2433,1.6530887,-1.7693449
2434,1.5539726,-1.8281832
2435,1.4086579,-1.8921808
2436,1.2675806,-1.9455453
2437,1.1003807,-1.9905173
2438,0.91867834,-2.0295346
2439,0.69901365,-2.0363932
2440,0.557346,-2.0490274
2441,0.3494865,-2.0175605
2442,0.14217782,-1.9591419
2443,-0.08869086,-1.8390788
2444,-0.32680795,-1.6721271
2445,-0.57687926,-1.4510735
2446,-0.82572466,-1.1661004
2447,-1.0739619,-0.7992334
2448,-1.3330516,-0.34080702
2449,-1.5544055,0.26894432
2450,-1.7662487,0.9560847
2451,-1.9460348,1.5583792
2452,-2.053638,2.0727859
2453,-2.0783074,2.465511
2454,-1.944518,2.68409
2455,-1.4489671,2.7378118
2456,-0.6496886,2.7071168
2457,-0.07059178,2.6189375
2458,0.36758167,2.5039032
2459,0.74385005,2.381053
2460,1.0821515,2.2433267
2461,1.3584574,1.9791526
2462,1.5237637,1.924679
2463,1.5669487,1.7696344
2464,1.5656414,1.6031002
2465,1.4782056,1.4317262
2466,1.3691779,1.259821
2467,1.2405158,1.0803599
2468,1.0888952,0.89123136
2469,0.91868836,0.6995441
2470,0.7542807,0.5000505
2471,0.5828404,0.2700596
2472,0.4004652,0.065473706
2473,-0.004759254,-0.09535791
2474,-0.12024704,-0.2981494
2475,-0.20101295,-0.50047904
2476,-0.41456127,-0.6942914
2477,-0.6413417,-0.88684255
2478,-0.88317776,-1.0793871
2479,-1.0934225,-1.255747
2480,-1.3160213,-1.4325826
2481,-1.5288149,-1.5860912
2482,-1.7346034,-1.7359514
2483,-1.9168108,-1.8666211
2484,-2.0653293,-1.9409624
2485,-2.1545346,-1.9770038
2486,-2.156896,-1.96766
2487,-1.9285295,-1.8795832
2488,-1.2606627,-1.6908672
2489,-0.50188136,-1.4436288
2490,0.04505131,-1.1410297
2491,0.4622186,-0.8496588
2492,0.83608556,-0.6201709
2493,1.1698366,-0.4228234
2494,1.4551138,-0.26981115
2495,1.6331142,-0.15306942
2496,1.6893977,-0.059432827
2497,1.6505144,0.01654002
2498,1.6008732,0.06348064
2499,1.4959806,0.101713054
2500,1.3597815,0.12965666
2501,1.2083244,0.14127025
2502,1.041795,0.16744307
2503,0.87827533,0.18343502
2504,0.7038303,0.20950784
2505,0.5162457,0.24029376
2506,0.3009728,0.28236294
2507,0.110515356,0.26289976
2508,-0.2175154,0.40917096
2509,-0.34389234,0.4599161
2510,-0.5871401,0.5463105
2511,-0.83068424,0.6407001
2512,-1.0723945,0.7255317
2513,-1.3166441,0.81914425
2514,-1.547159,0.9106117
2515,-1.7526525,1.0021468
2516,-1.9298046,1.0767617
2517,-2.0644197,1.1362934
2518,-2.1119618,1.1954627
2519,-2.0324664,1.2336253
2520,-1.6442688,1.2562311
2521,-0.8285825,1.2700951
2522,-0.16996622,1.2632132
2523,0.2797073,1.2417487
2524,0.6620449,1.1964687
2525,1.0278703,1.1272252
2526,1.3415908,1.0548162
2527,1.5687099,0.95780796
2528,1.6771011,0.85676956
2529,1.6871977,0.7457362
2530,1.6418337,0.630569
2531,1.5369163,0.50433
2532,1.4103338,0.36415958
2533,1.2455573,0.22673577
2534,1.0740149,0.07430086
2535,0.9353878,-0.05871094
2536,0.7562971,-0.19876309
2537,0.5781111,-0.32898673
2538,0.38546726,-0.4646016
2539,0.18768932,-0.6257621
2540,-0.02684726,-0.71542823
2541,-0.25829822,-0.82700217
2542,-0.47783226,-0.92560536
2543,-0.7189217,-0.98138463
2544,-0.9607124,-1.0290964
2545,-1.1958361,-1.060131
2546,-1.4250019,-1.0964409
2547,-1.6421932,-1.0601425
2548,-1.8332182,-1.0428182
2549,-1.9909526,-1.0015466
2550,-2.09172,-0.95653903
2551,-2.1017914,-0.90757215
2552,-1.897206,-0.854453
2553,-1.251972,-0.77338606
2554,-0.4655859,-0.70663166
2555,0.06331751,-0.6562012
2556,0.47834072,-0.61160105
2557,0.8453295,-0.58061624
2558,1.182019,-0.5587895
2559,1.4574738,-0.554532
2560,1.6396489,-0.5333832
2561,1.6823485,-0.5337274
2562,1.6580606,-0.550139
2563,1.6030126,-0.5600949
2564,1.4752918,-0.576933
2565,1.3404669,-0.6093155
2566,1.1889548,-0.6384247
2567,1.0434064,-0.66966313
2568,0.87336373,-0.70331717
2569,0.7038611,-0.73141456
2570,0.5167446,-0.75514245
2571,0.2988807,-0.7725202
2572,0.10670411,-0.76514363
2573,-0.11631009,-0.75559694
2574,-0.34318846,-0.72735006
2575,-0.58083516,-0.66481715
2576,-0.822429,-0.58949226
2577,-1.072539,-0.48010394
2578,-1.3091038,-0.3662604
2579,-1.5414342,-0.19433452
2580,-1.7451354,-0.014438241
2581,-1.9352665,0.17484206
2582,-2.0638,0.3785272
2583,-2.1309967,0.5809967
2584,-2.0590224,0.763381
2585,-1.7190745,0.9415215
2586,-0.9276885,1.1214596
2587,-0.25742006,1.2548418
2588,0.20806971,1.3397771
2589,0.6208817,1.4170729
2590,0.9744619,1.44541
2591,1.2923889,1.4378723
2592,1.5229274,1.4349165
2593,1.6284301,1.4080724
2594,1.6409208,1.3527956
2595,1.6064397,1.2813143
2596,1.509462,1.2109259
2597,1.380072,1.1044918
2598,1.2291079,0.9999475
2599,1.0859295,0.8905676
2600,0.9171468,0.76682186
2601,0.74712884,0.6387436
2602,0.56686056,0.5092461
2603,0.37472674,0.37276542
2604,0.17796522,0.19684903
2605,-0.040799648,0.10627701
2606,-0.25857553,-0.03973111
2607,-0.49217075,-0.14864302
2608,-0.72972167,-0.27003297
2609,-0.9628108,-0.3717503
2610,-1.1953795,-0.4686385
2611,-1.4267721,-0.55665123
2612,-1.6426212,-0.63261783
2613,-1.8479114,-0.6948485
2614,-2.0041368,-0.73216146
2615,-2.1150723,-0.7484954
2616,-2.135409,-0.74825436
2617,-1.9993857,-0.75041234
2618,-1.4528074,-0.7211385
2619,-0.6558915,-0.68270016
2620,-0.036185253,-0.6448482
2621,0.37679502,-0.6213187
2622,0.76264983,-0.60132164
2623,1.10376,-0.5841549
2624,1.3990239,-0.579746
2625,1.6079454,-0.5865473
2626,1.6881785,-0.6002392
2627,1.6863452,-0.6290953
2628,1.6334699,-0.6573493
2629,1.5292714,-0.7175547
2630,1.3935748,-0.7536915
2631,1.2637433,-0.80946803
2632,1.0669384,-0.86109954
2633,0.93230194,-0.92748284
2634,0.7616097,-0.9824353
2635,0.5776485,-1.0353931
2636,0.38087606,-1.0810407
2637,0.1797272,-1.1184182
2638,-0.041273158,-1.1459965
2639,-0.26589057,-1.1497359
2640,-0.50636375,-1.1309706
2641,-0.7518746,-1.0943263
2642,-1.0148093,-1.0063794
2643,-1.2467986,-0.8826721
2644,-1.4893167,-0.7342187
2645,-1.6937891,-0.51220524
2646,-1.8896711,-0.28186968
2647,-2.0366335,0.00013244881
2648,-2.1095643,0.28224397
2649,-2.0621533,0.58178365
2650,-1.7904484,0.86798173
2651,-1.0420426,1.1256325
2652,-0.32233623,1.3514223
2653,0.1595243,1.5212907
2654,0.5574899,1.6511601
2655,0.9155748,1.7415924
2656,1.2223314,1.8047141
2657,1.4715565,1.8207595
2658,1.5941973,1.8249037
2659,1.6146252,1.8042018
2660,1.5941956,1.7634674
2661,1.4945145,1.6862997
2662,1.3718405,1.6208948
2663,1.1936239,1.5108374
2664,1.0658307,1.4050742
2665,0.89993227,1.2918906
2666,0.73135763,1.1631087
2667,0.55007195,1.0143555
2668,0.36508927,0.88783157
2669,0.17438567,0.752893
2670,-0.03875391,0.57730126
2671,-0.2474637,0.46642625
2672,-0.47657877,0.31975168
2673,-0.7009675,0.18511593
2674,-0.93492615,0.05150234
2675,-1.1768519,-0.08674107
2676,-1.3971466,-0.21492608
2677,-1.6168691,-0.30939424
2678,-1.8231145,-0.4072991
2679,-2.0048394,-0.4915433
2680,-2.108533,-0.56200594
2681,-2.1549602,-0.61229557
2682,-2.0614283,-0.638819
2683,-1.6277057,-0.6680709
2684,-0.7867642,-0.67106897
2685,-0.1561728,-0.6689234
2686,0.29406968,-0.6780278
2687,0.6746696,-0.68343955
2688,1.0384798,-0.69216514
2689,1.3431145,-0.71870506
2690,1.5553843,-0.74306077
2691,1.6950747,-0.77311105
2692,1.6978961,-0.82164234
2693,1.6645677,-0.8633011
2694,1.5796548,-0.91459364
2695,1.4617437,-0.97023475
2696,1.311091,-1.0338413
2697,1.1357138,-1.1063455
2698,0.9852345,-1.1856909
2699,0.828214,-1.223424
2700,0.64644724,-1.2895967
2701,0.45288074,-1.3297262
2702,0.22617526,-1.3680918
2703,0.032633245,-1.3805474
2704,-0.19432375,-1.3788842
2705,-0.4328944,-1.3519344
2706,-0.68069625,-1.2825735
2707,-0.9338644,-1.1673594
2708,-1.1790961,-1.0082543
2709,-1.4176896,-0.80174464
2710,-1.6406087,-0.53641284
